SCHOOLJAAR 2011-2012 IN HET VO (peildatum 1 oktober 2011);;;;;;;SCHOOLJAAR 2012-2013 IN HET MBO (peildatum 1 oktober 2012);;;;;;;;;
BRIN NUMMER;VESTIGINGSNUMMER;GEMEENTENUMMER;GEMEENTENAAM;ONDERWIJSTYPE VO;DIPLOMA BEHAALD;PROFIEL;BRIN NUMMER;LEERWEG MBO;MBO SECTOR;KWALIFICATIE NAAM;KWALIFICATIE CODE;BRIN NUMMER KENNISCENTRUM;NAAM KENNISCENTRUM;GEMEENTENUMMER DEELNEMER;GEMEENTENAAM DEELNEMER;AANTAL DOORSTROMERS
00KV;0;777;Etten-Leur;havo;geen diploma;cul/maat;25LP;BOL;techniek ;Artiest (Muziek);90038;02PT;Kenniscentrum GOC;777;Etten-Leur;1
00KV;0;777;Etten-Leur;havo;geen diploma;cul/maat;25LX;BOL;economie ;Leisure & hospitality (Leisure & hospitality executive);94130;02PY;Kenwerk;777;Etten-Leur;1
00KV;0;777;Etten-Leur;havo;geen diploma;cul/maat;25LX;BOL;zorg en welzijn;Maatschappelijke Zorg (Persoonlijk begeleider specifieke doelgroepen);92662;02QG;Calibris;777;Etten-Leur;1
00KV;0;777;Etten-Leur;havo;geen diploma;cul/maat;25LZ;BOL;zorg en welzijn;Sociaal-maatschappelijk dienstverlener (Sociaal-maatschappelijk dienstverlener);92670;02QG;Calibris;879;Zundert;1
00KV;0;777;Etten-Leur;havo;diploma;ec/maat;25LX;BOL;economie ;Manager handel (Vestigingsmanager groothandel);93494;00SE;Kenniscentrum Handel;840;Rucphen;1
00KV;0;777;Etten-Leur;havo;diploma;ec/maat;25LX;BOL;zorg en welzijn;Maatschappelijke Zorg (Medewerker maatschappelijke zorg);92650;02QG;Calibris;1655;Halderberge;1
00KV;0;777;Etten-Leur;havo;diploma;cul/maat;23JA;BOL;techniek ;Mediavormgever (Grafische vormgeving);90413;02PT;Kenniscentrum GOC;1655;Halderberge;1
00KV;0;777;Etten-Leur;havo;diploma;cul/maat;25LV;BOL;economie ;Frontofficemedewerker (Frontofficemanager);94072;02PY;Kenwerk;1655;Halderberge;1
00KV;0;777;Etten-Leur;havo;diploma;nat/tech & nat/gezond;27DV;BOL;techniek ;Mobiele werktuigen (Technicus landbouwmechanisatie);93810;02PR;Kenteq;879;Zundert;1
00LJ;0;197;Aalten;havo;geen diploma;nvt/geen profiel;24ZZ;BOL;combinatie;Secretariele beroepen;22157;00SP;ECABO;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;nat/tech;24ZZ;BOL;combinatie;Sport en bewegen;22171;02QG;Calibris;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;nat/tech;25LF;BOL;economie ;Leisure & hospitality (Leisure & hospitality host);94120;02PY;Kenwerk;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;nat/gezond;24ZZ;BOL;combinatie;Pedagogisch Werk;22197;02QG;Calibris;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;ec/maat;17WH;BBL;economie ;Medewerker versdetailhandel (Productiemedewerker versdetailhandel);91651;17IJ;SVO;294;Winterswijk;1
00LJ;0;197;Aalten;havo;geen diploma;ec/maat;24ZZ;BOL;economie ;Commercieel medewerker ((Junior) Accountmanager);93802;00SE;Kenniscentrum Handel;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;ec/maat;24ZZ;BOL;combinatie;Pedagogisch Werk;22197;02QG;Calibris;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;ec/maat;25LF;BOL;techniek ;Mediavormgever (Art & Design KC GOC);90412;02PT;Kenniscentrum GOC;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;ec/maat;25LF;BOL;techniek ;Signmaker (Medewerker sign);94500;02FW;Savantis;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;ec/maat;25PN;BOL;combinatie;Facilitair leidinggevende;95750;02PY;Kenwerk;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;ec/maat;27DV;BOL;economie ;Interieuradviseur;90940;00SE;Kenniscentrum Handel;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;cul/maat;24ZZ;BOL;economie ;Particuliere beveiliging (Beveiliger);94850;00SP;ECABO;294;Winterswijk;1
00LJ;0;197;Aalten;havo;geen diploma;cul/maat;24ZZ;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;cul/maat;24ZZ;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;294;Winterswijk;1
00LJ;0;197;Aalten;havo;geen diploma;cul/maat;24ZZ;BOL;combinatie;Maatschappelijke Zorg;22195;02QG;Calibris;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;cul/maat;24ZZ;BOL;combinatie;Pedagogisch Werk;22197;02QG;Calibris;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;cul/maat;24ZZ;BOL;combinatie;Pedagogisch Werk;22197;02QG;Calibris;1509;Oude IJsselstreek;1
00LJ;0;197;Aalten;havo;geen diploma;cul/maat;24ZZ;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;1876;Bronckhorst;1
00LJ;0;197;Aalten;havo;geen diploma;cul/maat;24ZZ;BBL;techniek ;Installeren (Monteur werktuigkundige installaties);94272;02PR;Kenteq;1509;Oude IJsselstreek;1
00LJ;0;197;Aalten;havo;geen diploma;cul/maat;27DV;BOL;economie ;Leisure & hospitality (Leisure & hospitality executive);94130;02PY;Kenwerk;197;Aalten;1
00LJ;0;197;Aalten;havo;diploma;ec/maat;24ZZ;BOL;combinatie;Medewerker marketing en communicatie;22166;00SP;ECABO;197;Aalten;1
00LJ;0;197;Aalten;havo;diploma;ec/maat;24ZZ;BOL;combinatie;Secretariele beroepen (Directiesecretaresse/managementassistent);95391;00SP;ECABO;197;Aalten;1
00LJ;0;197;Aalten;havo;diploma;ec/maat;25LF;BBL;economie ;Manager handel (Afdelingsmanager);93491;00SE;Kenniscentrum Handel;197;Aalten;1
00LJ;0;197;Aalten;havo;diploma;cul/maat;24ZZ;BOL;combinatie;Verzorgende-IG;95530;02QG;Calibris;197;Aalten;1
00LJ;0;197;Aalten;havo;diploma;cul/maat;25LF;BOL;combinatie;Specialist mode/maatkleding;95740;00SE;Kenniscentrum Handel;197;Aalten;1
00LJ;0;197;Aalten;havo;diploma;cul/maat;26CC;BOL;landbouw ;Paardensport (Instructeur paardensport IV);97241;25DC;Aequor;197;Aalten;1
00LY;0;715;Terneuzen;havo;geen diploma;nvt/geen profiel;25PV;BOL;techniek ;Operator C;90240;02QD;Kenniscentrum PMLF;715;Terneuzen;1
00LY;0;715;Terneuzen;havo;geen diploma;ec/maat;02PK;BOL;combinatie;Vormgeving ruimtelijke presentatie en communicatie;22093;02FW;Savantis;344;Utrecht;1
00LY;0;715;Terneuzen;havo;geen diploma;ec/maat;25PV;BBL;economie ;Verkoopspecialist (Verkoopspecialist detailhandel);90383;00SE;Kenniscentrum Handel;715;Terneuzen;1
00MK;0;355;Zeist;havo;geen diploma;nvt/geen profiel;25LH;BOL;combinatie;Sport- en bewegingsbegeleider;95300;02QG;Calibris;312;Bunnik;1
00MK;0;355;Zeist;havo;geen diploma;nat/tech;24GE;BOL;economie ;Commercieel medewerker (Commercieel medewerker binnendienst);90111;00SP;ECABO;355;Zeist;1
00MK;0;355;Zeist;havo;geen diploma;nat/tech;25LH;BOL;economie ;Commercieel medewerker (Commercieel medewerker binnendienst);90112;00SE;Kenniscentrum Handel;355;Zeist;1
00MK;0;355;Zeist;havo;geen diploma;nat/tech;25PZ;BOL;combinatie;Technicus mechanica;95764;02PR;Kenteq;355;Zeist;1
00MK;0;355;Zeist;havo;geen diploma;nat/gezond;25LH;BOL;techniek ;Analist;93710;02QD;Kenniscentrum PMLF;355;Zeist;1
00MK;0;355;Zeist;havo;geen diploma;ec/maat;25LH;BOL;economie ;Juridisch medewerker Zakelijke dienstverlening;94891;00SP;ECABO;1581;Utrechtse Heuvelrug;1
00MK;0;355;Zeist;havo;geen diploma;cul/maat;25LF;BOL;combinatie;Uitvoerend bakker;95747;02PY;Kenwerk;312;Bunnik;1
00MK;0;355;Zeist;havo;geen diploma;cul/maat;25LH;BOL;economie ;Medewerker personeel en arbeid;94900;00SP;ECABO;355;Zeist;1
00MK;0;355;Zeist;havo;geen diploma;ec/maat & cul/maat;25LH;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;355;Zeist;1
00MK;0;355;Zeist;havo;diploma;ec/maat;25LH;BOL;economie ;Commercieel medewerker (Commercieel medewerker binnendienst);90112;00SE;Kenniscentrum Handel;355;Zeist;1
00MK;0;355;Zeist;havo;diploma;nat/tech & nat/gezond;25LF;BOL;combinatie;Sport en bewegen;22171;02QG;Calibris;355;Zeist;1
00ML;0;307;Amersfoort;havo;geen diploma;nat/gezond;30RR;BOL;economie ;Veiligheid en vakmanschap (Aankomend medewerker grondoptreden);95081;00SP;ECABO;351;Woudenberg;1
00ML;0;307;Amersfoort;havo;geen diploma;ec/maat;25LH;BOL;economie ;Commercieel medewerker (Commercieel medewerker binnendienst);90112;00SE;Kenniscentrum Handel;307;Amersfoort;1
00ML;0;307;Amersfoort;havo;geen diploma;ec/maat;25LH;BOL;economie ;ICT-medewerker (Medewerker beheer ICT);95070;00SP;ECABO;310;De Bilt;1
00ML;0;307;Amersfoort;havo;geen diploma;ec/maat;25LH;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;342;Soest;1
00ML;0;307;Amersfoort;havo;geen diploma;ec/maat;25PZ;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;307;Amersfoort;1
00ML;0;307;Amersfoort;havo;geen diploma;ec/maat;30RN;BOL;economie ;Medewerker marketing en communicatie (Marketing medewerker);90532;00SP;ECABO;307;Amersfoort;1
00ML;0;307;Amersfoort;vwo;geen diploma;ec/maat;25PN;BOL;techniek ;Artiest (Musical);90033;02PT;Kenniscentrum GOC;268;Nijmegen;1
00ML;12;307;Amersfoort;havo;geen diploma;nvt/geen profiel;01AA;BOL;techniek ;Bedrijfsautotechniek (Bedrijfsautotechnicus);93440;02FZ;Innovam Groep;267;Nijkerk;1
00ML;12;307;Amersfoort;havo;geen diploma;nvt/geen profiel;25LH;BOL;combinatie;Sport- en bewegingsbegeleider;95300;02QG;Calibris;307;Amersfoort;1
00ML;12;307;Amersfoort;havo;geen diploma;nvt/geen profiel;30RR;BOL;economie ;Juridisch medewerker Zakelijke dienstverlening;94891;00SP;ECABO;307;Amersfoort;1
00ML;12;307;Amersfoort;havo;geen diploma;nat/tech;25LH;BOL;techniek ;Middenkaderfunctionaris bouw en infra (Middenkaderfunctionaris Bouw);94051;02QH;Fundeon;307;Amersfoort;1
00ML;12;307;Amersfoort;havo;geen diploma;nat/tech;25LH;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;307;Amersfoort;1
00ML;12;307;Amersfoort;havo;geen diploma;nat/tech;30RN;BOL;techniek ;Middenkaderfunctionaris bouw en infra (Middenkaderfunctionaris Bouw);94051;02QH;Fundeon;267;Nijkerk;1
00ML;12;307;Amersfoort;havo;geen diploma;nat/gezond;25PM;BOL;techniek ;AV-productie (Fotograaf);90083;02QD;Kenniscentrum PMLF;273;Putten;1
00ML;12;307;Amersfoort;havo;geen diploma;nat/gezond;25PM;BOL;combinatie;AV-specialist;95703;02QD;Kenniscentrum PMLF;307;Amersfoort;1
00ML;12;307;Amersfoort;havo;geen diploma;nat/gezond;26CC;BOL;landbouw ;Manager natuur en recreatie;97090;25DC;Aequor;307;Amersfoort;1
00ML;12;307;Amersfoort;havo;geen diploma;nat/gezond;30RR;BBL;techniek ;Timmerman;94920;02QH;Fundeon;307;Amersfoort;1
00ML;12;307;Amersfoort;havo;geen diploma;ec/maat;25LH;BOL;zorg en welzijn;Pedagogisch Werk (Gespecialiseerd pedagogisch medewerker 4  kinderopvang);92632;02QG;Calibris;267;Nijkerk;1
00ML;12;307;Amersfoort;havo;geen diploma;ec/maat;30RR;BOL;zorg en welzijn;Maatschappelijke Zorg (Persoonlijk begeleider specifieke doelgroepen);92662;02QG;Calibris;327;Leusden;1
00ML;12;307;Amersfoort;havo;geen diploma;ec/maat;30RR;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;307;Amersfoort;1
00ML;12;307;Amersfoort;havo;geen diploma;cul/maat;25LH;BOL;economie ;Medewerker marketing en communicatie (Marketing medewerker);90532;00SP;ECABO;307;Amersfoort;1
00ML;12;307;Amersfoort;havo;geen diploma;cul/maat;30RR;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;307;Amersfoort;1
00ML;12;307;Amersfoort;havo;geen diploma;nat/tech & nat/gezond;25PZ;BOL;combinatie;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;342;Soest;1
00ML;12;307;Amersfoort;havo;diploma;nat/gezond;25LH;BOL;economie ;Leisure & hospitality (Leisure & hospitality executive);94130;02PY;Kenwerk;307;Amersfoort;1
00ML;12;307;Amersfoort;havo;diploma;nat/tech & nat/gezond;23KG;BOL;techniek ;Mediavormgever (Grafische vormgeving);90413;02PT;Kenniscentrum GOC;267;Nijkerk;1
00ML;12;307;Amersfoort;vwo;geen diploma;nvt/geen profiel;30RR;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;327;Leusden;1
00ML;12;307;Amersfoort;vwo;geen diploma;nvt/geen profiel;30RR;BOL;economie ;Medewerker marketing en communicatie (Marketing medewerker);90532;00SP;ECABO;307;Amersfoort;1
00MP;0;246;Heerde;havo;geen diploma;nat/tech;02PN;BOL;techniek ;Vormgeving ruimtelijke presentatie en communicatie;91540;02FW;Savantis;232;Epe;1
00MP;0;246;Heerde;havo;geen diploma;nat/tech;25PJ;BOL;techniek ;Middenkaderfunctionaris bouw en infra (Middenkaderfunctionaris Infra);94052;02QH;Fundeon;246;Heerde;1
00MP;0;246;Heerde;havo;geen diploma;nat/tech;25PJ;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;232;Epe;1
00MP;0;246;Heerde;havo;geen diploma;nat/gezond;01AA;BOL;economie ;Verkoopspecialist (Eerste verkoper);90384;00SE;Kenniscentrum Handel;246;Heerde;1
00MP;0;246;Heerde;havo;geen diploma;nat/gezond;01AA;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;232;Epe;1
00MP;0;246;Heerde;havo;geen diploma;nat/gezond;25PJ;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;232;Epe;1
00MP;0;246;Heerde;havo;geen diploma;nat/gezond;25PJ;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;246;Heerde;1
00MP;0;246;Heerde;havo;geen diploma;ec/maat;02PN;BOL;combinatie;Mediavormgever;22086;28DV;Combinatie kenniscentra;232;Epe;1
00MP;0;246;Heerde;havo;geen diploma;ec/maat;13US;BOL;combinatie;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;232;Epe;1
00MP;0;246;Heerde;havo;geen diploma;ec/maat;25PJ;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;232;Epe;1
00MP;0;246;Heerde;havo;geen diploma;ec/maat;25PJ;BOL;combinatie;Juridisch medewerker;22161;00SP;ECABO;246;Heerde;1
00MP;0;246;Heerde;havo;geen diploma;ec/maat;27DV;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;232;Epe;1
00MP;0;246;Heerde;havo;geen diploma;cul/maat;25PJ;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;232;Epe;1
00MP;0;246;Heerde;havo;geen diploma;nat/tech & nat/gezond;01AA;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;246;Heerde;1
00MP;0;246;Heerde;havo;diploma;nat/tech;13US;BOL;combinatie;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;246;Heerde;1
00MP;0;246;Heerde;havo;diploma;nat/tech;25PJ;BOL;techniek ;Middenkaderfunctionaris bouw en infra (Middenkaderfunctionaris Infra);94052;02QH;Fundeon;246;Heerde;1
00MP;0;246;Heerde;havo;diploma;nat/gezond;02PN;BOL;techniek ;Vormgeving ruimtelijke presentatie en communicatie;91540;02FW;Savantis;232;Epe;1
00MP;0;246;Heerde;havo;diploma;ec/maat;25PJ;BOL;techniek ;Manager transport en logistiek (manager transport en logistiek);91870;25HV;VTL;246;Heerde;1
00MP;0;246;Heerde;havo;diploma;ec/maat;25PJ;BOL;combinatie;Secretariele beroepen (Directiesecretaresse/managementassistent);95391;00SP;ECABO;246;Heerde;1
00MP;0;246;Heerde;havo;diploma;cul/maat;02PN;BOL;techniek ;Mediavormgever;90400;28DV;Combinatie kenniscentra;232;Epe;1
00MP;0;246;Heerde;havo;diploma;cul/maat;13US;BOL;landbouw ;Dierenartsassistent paraveterinair;97590;25DC;Aequor;246;Heerde;1
00MP;0;246;Heerde;havo;diploma;cul/maat;25PJ;BOL;combinatie;Secretariele beroepen (Directiesecretaresse/managementassistent);95391;00SP;ECABO;246;Heerde;1
00MV;0;400;Den Helder;havo;geen diploma;nvt/geen profiel;04EU;BOL;economie ;Manager handel (Filiaalmanager);93492;00SE;Kenniscentrum Handel;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nvt/geen profiel;04EU;BOL;economie ;Veiligheid en vakmanschap (Aankomend medewerker grondoptreden);95081;00SP;ECABO;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nvt/geen profiel;25PT;BOL;combinatie;Ondernemer horeca/bakkerij;22179;02PY;Kenwerk;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nvt/geen profiel;25PX;BBL;combinatie;Arbeidsmarktgekwalificeerd assistent;90440;28DV;Combinatie kenniscentra;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/tech;04EU;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;400;Den Helder;2
00MV;0;400;Den Helder;havo;geen diploma;nat/tech;04EU;BOL;combinatie;ICT- en mediabeheer (ICT-beheerder);95321;00SP;ECABO;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/tech;04EU;BOL;combinatie;Maritiem officier alle schepen;95728;25HV;VTL;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/gezond;04EU;BOL;combinatie;Maatschappelijke Zorg;22195;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;04EU;BOL;combinatie;Medewerker marketing en communicatie;22166;00SP;ECABO;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;04EU;BOL;combinatie;Stuurman-werktuigkundige kleine schepen;95733;25HV;VTL;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;25PT;BOL;economie ;Medewerker bediening/cafe-bar (Gastheer/-vrouw);94140;02PY;Kenwerk;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;25PT;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;25PT;BOL;zorg en welzijn;Pedagogisch werk;92630;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;25PT;BOL;combinatie;Pedagogisch Werk;22197;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;25PX;BOL;zorg en welzijn;Sport en bewegen (Sport- en bewegingscoordinator / Trainer-coach);91404;02QG;Calibris;366;Anna Paulowna;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;25PZ;BOL;combinatie;Maatschappelijke Zorg;22195;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/tech & nat/gezond;04EU;BOL;combinatie;Sport en bewegen;22171;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat & cul/maat;02PA;BOL;combinatie;Vormgeving ruimtelijke presentatie en communicatie;22093;02FW;Savantis;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat & cul/maat;02PG;BOL;combinatie;Creatief Vakmanschap;22068;28DV;Combinatie kenniscentra;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat & cul/maat;04EU;BOL;economie ;Commercieel medewerker bank- en verzekeringswezen;90500;00SP;ECABO;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat & cul/maat;04EU;BOL;combinatie;Secretariele beroepen (Directiesecretaresse/managementassistent);95391;00SP;ECABO;400;Den Helder;1
00MV;0;400;Den Helder;havo;diploma;nat/tech;25PT;BOL;techniek ;Timmerman;94920;02QH;Fundeon;400;Den Helder;1
00MV;0;400;Den Helder;havo;diploma;ec/maat;25PT;BOL;economie ;Verkoopspecialist (Verkoopspecialist detailhandel);90383;00SE;Kenniscentrum Handel;400;Den Helder;1
00MV;0;400;Den Helder;havo;diploma;cul/maat;04EU;BOL;economie ;Verkoopspecialist (Verkoopspecialist detailhandel);90383;00SE;Kenniscentrum Handel;400;Den Helder;1
00MV;0;400;Den Helder;havo;diploma;cul/maat;25PZ;BOL;techniek ;Luchtvaartdienstverlener;91850;25HV;VTL;400;Den Helder;1
00MV;0;400;Den Helder;vwo;geen diploma;nvt/geen profiel;04EU;BOL;economie ;Commercieel medewerker bank- en verzekeringswezen;90500;00SP;ECABO;400;Den Helder;1
00MV;0;400;Den Helder;vwo;geen diploma;nvt/geen profiel;25EF;BBL;landbouw ;natuur en groene ruimte 3 (Vakbekwaam hovenier);97253;25DC;Aequor;400;Den Helder;1
00MV;0;400;Den Helder;vwo;geen diploma;nat/tech;04EU;BOL;economie ;Commercieel medewerker bank- en verzekeringswezen;90500;00SP;ECABO;400;Den Helder;1
00MV;0;400;Den Helder;vwo;geen diploma;ec/maat;04EU;BOL;economie ;Commercieel medewerker bank- en verzekeringswezen;90500;00SP;ECABO;400;Den Helder;1
00OB;0;296;Wijchen;havo;geen diploma;nat/tech;04FO;BOL;techniek ;Werkplaatsmanagement Mobiliteitsbranche (Werkplaatsmanager Motorvoertuigentechn;93384;02FZ;Innovam Groep;296;Wijchen;1
00OB;0;296;Wijchen;havo;geen diploma;nat/tech;04FO;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;296;Wijchen;1
00OB;0;296;Wijchen;havo;geen diploma;nat/tech;28DE;BOL;economie ;Financiele beroepen;93210;00SP;ECABO;296;Wijchen;1
00OB;0;296;Wijchen;havo;geen diploma;nat/gezond;04FO;BOL;techniek ;Mediavormgever (Art & Design KC GOC);90412;02PT;Kenniscentrum GOC;296;Wijchen;1
00OB;0;296;Wijchen;havo;geen diploma;ec/maat;04FO;BOL;economie ;Commercieel medewerker bank- en verzekeringswezen;90500;00SP;ECABO;296;Wijchen;1
00OB;0;296;Wijchen;havo;geen diploma;ec/maat;25LF;BOL;combinatie;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;786;Grave;1
00OB;0;296;Wijchen;havo;geen diploma;ec/maat;25PN;BOL;economie ;Financiele beroepen (Financieel administratief medewerker);93200;00SP;ECABO;296;Wijchen;2
00OB;0;296;Wijchen;havo;geen diploma;ec/maat;25PN;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;296;Wijchen;1
00OB;0;296;Wijchen;havo;geen diploma;ec/maat;25PN;BOL;combinatie;Mediavormgever;22086;28DV;Combinatie kenniscentra;296;Wijchen;1
00OB;0;296;Wijchen;havo;geen diploma;ec/maat;28DE;BOL;economie ;Medewerker marketing en communicatie;90530;00SP;ECABO;296;Wijchen;1
00OB;0;296;Wijchen;havo;geen diploma;ec/maat;28DE;BOL;economie ;Leisure & hospitality (Leisure & hospitality executive);94130;02PY;Kenwerk;296;Wijchen;1
00OB;0;296;Wijchen;havo;geen diploma;cul/maat;25PN;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;296;Wijchen;1
00OB;0;296;Wijchen;havo;diploma;nat/tech & nat/gezond;25GV;BOL;combinatie;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;296;Wijchen;1
00PD;0;10;Delfzijl;havo;geen diploma;nvt/geen profiel;25LW;BOL;zorg en welzijn;Apothekersassistent;91300;02QG;Calibris;10;Delfzijl;1
00PD;0;10;Delfzijl;havo;geen diploma;nvt/geen profiel;25LW;BOL;combinatie;Koopvaardij officier alle schepen;22124;25HV;VTL;10;Delfzijl;1
00PD;0;10;Delfzijl;havo;geen diploma;nat/tech;25LU;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;39;Scheemda;1
00PD;0;10;Delfzijl;havo;geen diploma;nat/tech;25LW;BOL;techniek ;Operationele techniek (Allround Operationeel Technicus);91680;02QD;Kenniscentrum PMLF;10;Delfzijl;1
00PD;0;10;Delfzijl;havo;geen diploma;nat/gezond;25LU;BOL;economie ;Particuliere beveiliging (Beveiliger);94850;00SP;ECABO;10;Delfzijl;1
00PD;0;10;Delfzijl;havo;geen diploma;ec/maat;25LW;BOL;economie ;Medewerker marketing en communicatie (Medewerker evenementenorganisatie);90534;00SP;ECABO;10;Delfzijl;1
00PD;0;10;Delfzijl;havo;geen diploma;ec/maat;25LW;BOL;combinatie;Secretariele beroepen (Directiesecretaresse/managementassistent);95391;00SP;ECABO;10;Delfzijl;1
00PD;0;10;Delfzijl;havo;geen diploma;ec/maat;25LW;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;1651;Eemsmond;1
00PD;0;10;Delfzijl;havo;geen diploma;cul/maat;25LU;BOL;zorg en welzijn;Sport en bewegen;91400;02QG;Calibris;10;Delfzijl;1
00PD;0;10;Delfzijl;havo;geen diploma;cul/maat;25LU;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;3;Appingedam;1
00PD;0;10;Delfzijl;havo;geen diploma;cul/maat;25LW;BOL;techniek ;Mediavormgever (Art & Design KC GOC);90412;02PT;Kenniscentrum GOC;40;Slochteren;1
00PD;0;10;Delfzijl;havo;geen diploma;cul/maat;25LW;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;10;Delfzijl;1
00PD;0;10;Delfzijl;havo;diploma;nat/tech;25LU;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;10;Delfzijl;1
00PD;0;10;Delfzijl;vwo;geen diploma;nat/gezond;01NJ;BOL;landbouw ;Teelt 4 (Manager teelt);97681;25DC;Aequor;10;Delfzijl;1
00PF;0;114;Emmen;havo;geen diploma;nvt/geen profiel;25PW;BOL;zorg en welzijn;Maatschappelijke Zorg (Persoonlijk begeleider gehandicaptenzorg);92661;02QG;Calibris;109;Coevorden;1
00PF;0;114;Emmen;havo;geen diploma;nat/gezond;25PJ;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;114;Emmen;1
00PF;0;114;Emmen;havo;geen diploma;nat/gezond;25PW;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;114;Emmen;1
00PF;0;114;Emmen;havo;geen diploma;ec/maat;01AA;BOL;economie ;Particuliere beveiliging (Beveiliger);94850;00SP;ECABO;193;Zwolle;1
00PF;0;114;Emmen;havo;geen diploma;ec/maat;25LU;BOL;zorg en welzijn;Maatschappelijke Zorg (Persoonlijk begeleider specifieke doelgroepen);92662;02QG;Calibris;109;Coevorden;1
