SCHOOLJAAR 2012-2013 IN HET VO (peildatum 1 oktober 2012);;;;;;;SCHOOLJAAR 2013-2014 IN HET MBO (peildatum 1 oktober 2013);;;;;;;;;
BRIN NUMMER;VESTIGINGSNUMMER;GEMEENTENUMMER;GEMEENTENAAM;ONDERWIJSTYPE VO;DIPLOMA BEHAALD;PROFIEL;BRIN NUMMER;LEERWEG MBO;MBO SECTOR;KWALIFICATIE NAAM;KWALIFICATIE CODE;BRIN NUMMER KENNISCENTRUM;NAAM KENNISCENTRUM;GEMEENTENUMMER DEELNEMER;GEMEENTENAAM DEELNEMER;AANTAL DOORSTROMERS
00ZV;0;59;Achtkarspelen;havo;geen diploma;nat/gezond;25LU;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;nat/gezond;25LU;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;ec/maat;08PG;BOL;economie;Juridisch medewerker;22161;00SP;ECABO;15;Grootegast;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;ec/maat;08PG;BOL;economie;Commercieel medewerker bank- en verzekeringswezen;90500;00SP;ECABO;65;Dantumadeel;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;ec/maat;08PG;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;79;Kollumerland en Nieuwkruisland;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;ec/maat;08PG;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;79;Kollumerland en Nieuwkruisland;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;ec/maat;08PG;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;ec/maat;14NZ;BOL;economie;Secretariele beroepen (Directiesecretaresse/managementassistent);95391;00SP;ECABO;79;Kollumerland en Nieuwkruisland;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;ec/maat;25LG;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;79;Kollumerland en Nieuwkruisland;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;ec/maat;25LG;BOL;combinatie;Applicatie- en mediaontwikkeling;22258;28DV;Combinatie kenniscen;79;Kollumerland en Nieuwkruisland;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;ec/maat;25LW;BOL;economie;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;15;Grootegast;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;cul/maat;08PG;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;cul/maat;08PG;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;737;Tytsjerksteradiel;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;cul/maat;08PG;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;cul/maat;14NZ;BOL;economie;Secretariele beroepen (Directiesecretaresse/managementassistent);95391;00SP;ECABO;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;cul/maat;25LG;BOL;techniek;Artiest (Dans);90031;02PT;Kenniscentrum GOC;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;cul/maat;25LG;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;59;Achtkarspelen;3
00ZV;0;59;Achtkarspelen;havo;geen diploma;cul/maat;25LW;BOL;economie;Secretariele beroepen;22157;00SP;ECABO;79;Kollumerland en Nieuwkruisland;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;nat/tech & nat/gezond;08PG;BOL;economie;Particuliere beveiliging (Beveiliger);94850;00SP;ECABO;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;nat/tech & nat/gezond;08PG;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;15;Grootegast;1
00ZV;0;59;Achtkarspelen;havo;diploma;nat/gezond;01NJ;BOL;landbouw;Manager natuur en recreatie;97090;25DC;Aequor;79;Kollumerland en Nieuwkruisland;1
00ZV;0;59;Achtkarspelen;havo;diploma;nat/gezond;25LU;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;79;Kollumerland en Nieuwkruisland;1
00ZV;0;59;Achtkarspelen;havo;diploma;ec/maat;08PG;BOL;economie;Financiele beroepen (Bedrijfsadministrateur);93212;00SP;ECABO;79;Kollumerland en Nieuwkruisland;1
00ZV;0;59;Achtkarspelen;havo;diploma;ec/maat;08PG;BBL;economie;Verkoopspecialist (Verkoopspecialist detailhandel);90383;00SE;Kenniscentrum Handel;79;Kollumerland en Nieuwkruisland;1
00ZV;0;59;Achtkarspelen;vwo;geen diploma;nat/tech & nat/gezond;08PG;BOL;zorg en welzijn;Pedagogisch Werk (Gespecialiseerd pedagogisch medewerker 4  kinderopvang);92632;02QG;Calibris;59;Achtkarspelen;1
00ZX;0;58;Dongeradeel;havo;geen diploma;nat/gezond;25LG;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;65;Dantumadeel;1
00ZX;0;58;Dongeradeel;havo;geen diploma;ec/maat;08PG;BOL;economie;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;65;Dantumadeel;1
00ZX;0;58;Dongeradeel;havo;geen diploma;ec/maat;08PG;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;58;Dongeradeel;1
00ZX;0;58;Dongeradeel;havo;geen diploma;ec/maat;08PG;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;65;Dantumadeel;1
00ZX;0;58;Dongeradeel;havo;geen diploma;ec/maat;08PG;BOL;combinatie;Applicatie- en mediaontwikkeling;22087;28DV;Combinatie kenniscen;65;Dantumadeel;1
00ZX;0;58;Dongeradeel;havo;geen diploma;ec/maat;12VI;BOL;landbouw;Productiedieren (Dierverzorger melkvee);97703;25DC;Aequor;1722;Ferwerderadiel;1
00ZX;0;58;Dongeradeel;havo;geen diploma;ec/maat;25LG;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;1722;Ferwerderadiel;1
00ZX;0;58;Dongeradeel;havo;geen diploma;cul/maat;08PG;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;65;Dantumadeel;1
00ZX;0;58;Dongeradeel;havo;geen diploma;nat/tech & nat/gezond;12VI;BOL;landbouw;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;65;Dantumadeel;1
00ZX;0;58;Dongeradeel;havo;diploma;nat/gezond;08PG;BOL;zorg en welzijn;Apothekersassistent;91300;02QG;Calibris;58;Dongeradeel;1
00ZX;0;58;Dongeradeel;havo;diploma;nat/gezond;25LG;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;65;Dantumadeel;1
00ZX;0;58;Dongeradeel;havo;diploma;ec/maat;08PG;BOL;economie;Financiele beroepen (Bedrijfsadministrateur);93212;00SP;ECABO;1722;Ferwerderadiel;1
00ZX;0;58;Dongeradeel;havo;diploma;ec/maat;12VI;BBL;landbouw;Voedingsmanagement (Voedingsspecialist);97541;25DC;Aequor;1722;Ferwerderadiel;1
00ZX;0;58;Dongeradeel;havo;diploma;ec/maat;25LG;BOL;techniek;Manager transport en logistiek (manager transport en logistiek);91870;25HV;VTL;1722;Ferwerderadiel;1
00ZX;0;58;Dongeradeel;havo;diploma;cul/maat;25LG;BOL;economie;Secretariele beroepen;22157;00SP;ECABO;58;Dongeradeel;1
00ZX;0;58;Dongeradeel;havo;diploma;cul/maat;25LG;BOL;techniek;Specialist mode/maatkleding;95740;00SE;Kenniscentrum Handel;58;Dongeradeel;1
00ZX;0;58;Dongeradeel;havo;diploma;cul/maat;25LG;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;65;Dantumadeel;1
00ZX;0;58;Dongeradeel;havo;diploma;cul/maat;25LU;BOL;economie;Leisure & hospitality (Leisure & hospitality executive);94130;02PY;Kenwerk;118;Hoogeveen;1
00ZX;0;58;Dongeradeel;havo;diploma;ec/maat & cul/maat;25LG;BOL;techniek;Vormgeving ruimtelijke presentatie en communicatie (Vormgever productpresentati;91542;02FW;Savantis;58;Dongeradeel;1
01AA;57;193;Zwolle;havo;geen diploma;ec/maat;01AA;BOL;economie;Juridisch medewerker Openbaar bestuur;94892;00SP;ECABO;193;Zwolle;1
01AA;57;193;Zwolle;havo;diploma;cul/maat;02PN;BOL;techniek;Mediavormgever;22086;28DV;Combinatie kenniscen;193;Zwolle;1
01AA;61;193;Zwolle;havo;geen diploma;nvt/geen profiel;01AA;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;302;Nunspeet;1
01AA;61;193;Zwolle;havo;geen diploma;ec/maat;30RN;BOL;economie;Medewerker marketing en communicatie (Assisent Communicatiemedewerker);90531;00SP;ECABO;200;Apeldoorn;1
01EO;0;439;Purmerend;havo;geen diploma;nvt/geen profiel;02PA;BOL;techniek;Podium- en evenemententechniek;22090;02PT;Kenniscentrum GOC;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;nvt/geen profiel;25PT;BOL;combinatie;Arbeidsmarktgekwalificeerd assistent;90440;28DV;Combinatie kenniscen;370;Beemster;1
01EO;0;439;Purmerend;havo;geen diploma;nvt/geen profiel;25RA;BOL;economie;Financiele beroepen;22158;00SP;ECABO;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;nvt/geen profiel;25RA;BOL;economie;Frontofficemedewerker (Frontofficemanager);94072;02PY;Kenwerk;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;nat/gezond;25PZ;BOL;techniek;Analist;22082;02QD;Kenniscentrum PMLF;370;Beemster;1
01EO;0;439;Purmerend;havo;geen diploma;nat/gezond;25RA;BOL;techniek;Operator C;90240;02QD;Kenniscentrum PMLF;370;Beemster;1
01EO;0;439;Purmerend;havo;geen diploma;nat/gezond;25RA;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;nat/gezond;25RA;BOL;combinatie;Applicatie- en mediaontwikkeling;22087;28DV;Combinatie kenniscen;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;nat/gezond;30RM;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;370;Beemster;1
01EO;0;439;Purmerend;havo;geen diploma;ec/maat;25EF;BOL;landbouw;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;ec/maat;25PT;BOL;economie;Financiele beroepen;22158;00SP;ECABO;370;Beemster;1
01EO;0;439;Purmerend;havo;geen diploma;ec/maat;25PT;BOL;economie;Commercieel medewerker (Commercieel medewerker binnendienst);90112;00SE;Kenniscentrum Handel;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;ec/maat;25PT;BOL;techniek;Vormgeving ruimtelijke presentatie en communicatie;22093;02FW;Savantis;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;ec/maat;25PT;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;ec/maat;25PT;BOL;zorg en welzijn;Sociaal-maatschappelijk dienstverlener (Sociaal-maatschappelijk dienstverlener);92670;02QG;Calibris;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;ec/maat;25PZ;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer cafe-bar);90301;02PY;Kenwerk;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;ec/maat;25PZ;BOL;economie;Commercieel medewerker bank- en verzekeringswezen;90500;00SP;ECABO;478;Zeevang;1
01EO;0;439;Purmerend;havo;geen diploma;ec/maat;25PZ;BOL;economie;Medewerker marketing en communicatie (Medewerker evenementenorganisatie);90534;00SP;ECABO;370;Beemster;1
01EO;0;439;Purmerend;havo;geen diploma;ec/maat;25RA;BOL;economie;Financiele beroepen;22158;00SP;ECABO;439;Purmerend;2
01EO;0;439;Purmerend;havo;geen diploma;ec/maat;25RA;BOL;economie;Medewerker marketing en communicatie;22166;00SP;ECABO;370;Beemster;1
01EO;0;439;Purmerend;havo;geen diploma;cul/maat;25PZ;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer cafe-bar);90301;02PY;Kenwerk;415;Landsmeer;1
01EO;0;439;Purmerend;havo;geen diploma;cul/maat;25PZ;BOL;techniek;Artiest (Muziek);90038;02PT;Kenniscentrum GOC;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;cul/maat;25PZ;BOL;techniek;Mediavormgever (Animatie/audiovisuele vormgeving);90411;02PT;Kenniscentrum GOC;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;cul/maat;25RA;BOL;economie;Medewerker marketing en communicatie;22166;00SP;ECABO;852;Waterland;1
01EO;0;439;Purmerend;havo;geen diploma;ec/maat & cul/maat;25PZ;BOL;techniek;Medewerker design (Medewerker styling);94471;00SE;Kenniscentrum Handel;439;Purmerend;1
01EO;0;439;Purmerend;havo;diploma;nat/tech;25RA;BOL;combinatie;ICT- en mediabeheer;22263;28DV;Combinatie kenniscen;439;Purmerend;1
01EO;0;439;Purmerend;vwo;geen diploma;ec/maat;25RA;BOL;economie;Financiele beroepen;22158;00SP;ECABO;880;Wormerland;1
01EO;2;439;Purmerend;havo;geen diploma;nvt/geen profiel;25PT;BOL;economie;Secretariele beroepen;22157;00SP;ECABO;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;nvt/geen profiel;25PZ;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;370;Beemster;1
01EO;2;439;Purmerend;havo;geen diploma;nvt/geen profiel;25RA;BOL;economie;Medewerker marketing en communicatie (Marketing medewerker);90532;00SP;ECABO;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;nvt/geen profiel;25RA;BOL;zorg en welzijn;Helpende Zorg & Welzijn;92640;02QG;Calibris;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;nat/tech;02PA;BOL;techniek;Game artist;22085;02PT;Kenniscentrum GOC;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;nat/tech;25PT;BOL;techniek;Autotechniek (Autotechnicus);93410;02FZ;Innovam Groep;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;nat/tech;25PT;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;nat/gezond;25PT;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;439;Purmerend;2
01EO;2;439;Purmerend;havo;geen diploma;nat/gezond;25RA;BOL;economie;Medewerker marketing en communicatie;22166;00SP;ECABO;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;nat/gezond;25RA;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;nat/gezond;25RA;BOL;zorg en welzijn;Schoonheidsspecialist;95746;16QY;KOC Nederland;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;ec/maat;25PT;BOL;economie;ICT- en mediabeheer (ICT-beheerder);95321;00SP;ECABO;385;Edam-Volendam;1
01EO;2;439;Purmerend;havo;geen diploma;ec/maat;25PT;BOL;techniek;Werkvoorbereiden (Technisch Tekenaar);92500;02PR;Kenteq;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;ec/maat;25PT;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;ec/maat;25PZ;BOL;techniek;Middenkaderfunctionaris bouw en infra (Middenkaderfunctionaris Bouw);94051;02QH;Fundeon;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;cul/maat;02PG;BOL;economie;Interieuradviseur;90940;00SE;Kenniscentrum Handel;852;Waterland;1
01EO;2;439;Purmerend;havo;geen diploma;cul/maat;25GV;BOL;landbouw;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;439;Purmerend;1
01EO;2;439;Purmerend;havo;diploma;nat/gezond;25PZ;BOL;techniek;Specialist mode/maatkleding;95740;00SE;Kenniscentrum Handel;439;Purmerend;1
01EO;2;439;Purmerend;havo;diploma;ec/maat;04EU;BOL;economie;ICT- en mediabeheer (ICT-beheerder);95321;00SP;ECABO;529;Noorder-Koggenland;1
01EO;2;439;Purmerend;havo;diploma;ec/maat;25PZ;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;439;Purmerend;1
01EO;2;439;Purmerend;havo;diploma;cul/maat;02PA;BOL;techniek;Game artist;22085;02PT;Kenniscentrum GOC;439;Purmerend;1
01EO;2;439;Purmerend;vwo;geen diploma;nvt/geen profiel;25PZ;BOL;economie;Juridisch medewerker Zakelijke dienstverlening;94891;00SP;ECABO;439;Purmerend;1
01FP;1;34;Almere;havo;geen diploma;nat/tech;25LR;BOL;economie;Applicatie- en mediaontwikkeling (Applicatieontwikkelaar);95311;00SP;ECABO;34;Almere;1
01FP;1;34;Almere;havo;geen diploma;nat/tech;25LR;BOL;techniek;Middenkader engineering;22050;02PR;Kenteq;34;Almere;1
01FP;1;34;Almere;havo;geen diploma;nat/gezond;25LH;BOL;techniek;Analist;22082;02QD;Kenniscentrum PMLF;34;Almere;1
01FP;1;34;Almere;havo;geen diploma;ec/maat;25LR;BOL;economie;Medewerker marketing en communicatie (Marketing medewerker);90532;00SP;ECABO;34;Almere;1
01FP;1;34;Almere;havo;geen diploma;ec/maat;25LR;BOL;economie;Commercieel medewerker ((Junior) Accountmanager);93802;00SE;Kenniscentrum Handel;34;Almere;1
01FP;1;34;Almere;havo;geen diploma;ec/maat;25LR;BOL;economie;Juridisch medewerker Openbaar bestuur;94892;00SP;ECABO;34;Almere;1
01FP;1;34;Almere;havo;geen diploma;ec/maat;25LR;BOL;economie;Applicatie- en mediaontwikkeling (Applicatieontwikkelaar);95311;00SP;ECABO;34;Almere;1
01FP;1;34;Almere;havo;geen diploma;ec/maat;25LR;BOL;economie;Secretariele beroepen (Directiesecretaresse/managementassistent);95391;00SP;ECABO;34;Almere;2
01FP;1;34;Almere;havo;geen diploma;ec/maat;25LR;BOL;techniek;Mediavormgever;22086;28DV;Combinatie kenniscen;34;Almere;1
01FP;1;34;Almere;havo;geen diploma;ec/maat;25PZ;BOL;economie;Medewerker marketing en communicatie (Marketing medewerker);90532;00SP;ECABO;34;Almere;1
01FP;1;34;Almere;havo;geen diploma;ec/maat;25PZ;BOL;economie;Financiele beroepen (Assistent-accountant);93211;00SP;ECABO;34;Almere;1
01FP;1;34;Almere;havo;geen diploma;ec/maat;30RM;BOL;economie;Financiele beroepen;22158;00SP;ECABO;34;Almere;1
01FP;1;34;Almere;havo;geen diploma;ec/maat;30RM;BOL;economie;Juridisch medewerker;22161;00SP;ECABO;34;Almere;1
01FP;1;34;Almere;havo;geen diploma;cul/maat;25LR;BOL;techniek;Mediavormgever;22086;28DV;Combinatie kenniscen;34;Almere;1
01FP;1;34;Almere;havo;geen diploma;cul/maat;25LR;BOL;zorg en welzijn;Pedagogisch Werk;22197;02QG;Calibris;34;Almere;1
01FP;1;34;Almere;havo;geen diploma;cul/maat;25LR;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;34;Almere;1
01FP;1;34;Almere;havo;geen diploma;cul/maat;30RN;BOL;techniek;Artiest (Muziek);90038;02PT;Kenniscentrum GOC;34;Almere;1
01FP;1;34;Almere;havo;diploma;ec/maat;01AA;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;34;Almere;1
01FP;1;34;Almere;havo;diploma;cul/maat;30RN;BOL;techniek;Artiest (Muziek);90038;02PT;Kenniscentrum GOC;34;Almere;1
01FP;1;34;Almere;vwo;geen diploma;nvt/geen profiel;25LR;BOL;combinatie;Arbeidsmarktgekwalificeerd assistent;90440;28DV;Combinatie kenniscen;34;Almere;1
01FP;1;34;Almere;vwo;geen diploma;nat/gezond;25LH;BOL;economie;Medewerker sociale zekerheid;94910;00SP;ECABO;34;Almere;1
01FP;1;34;Almere;vwo;geen diploma;ec/maat;25LR;BOL;economie;Medewerker marketing en communicatie (Marketing medewerker);90532;00SP;ECABO;34;Almere;1
01FP;1;34;Almere;vwo;geen diploma;ec/maat;25LR;BOL;economie;Juridisch medewerker Openbaar bestuur;94892;00SP;ECABO;34;Almere;1
01FP;1;34;Almere;vwo;geen diploma;nat/tech & nat/gezond;25PZ;BOL;economie;Facilitair leidinggevende;95750;02PY;Kenwerk;34;Almere;1
01FU;1;230;Elburg;havo;geen diploma;nvt/geen profiel;01AA;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;230;Elburg;1
01FU;1;230;Elburg;havo;geen diploma;nvt/geen profiel;25PJ;BOL;techniek;Artiest (Drama);90032;02PT;Kenniscentrum GOC;269;Oldebroek;1
01FU;1;230;Elburg;havo;geen diploma;nat/tech;01AA;BOL;economie;Applicatie- en mediaontwikkeling (Applicatieontwikkelaar);95311;00SP;ECABO;269;Oldebroek;1
01FU;1;230;Elburg;havo;geen diploma;nat/gezond;01AA;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;302;Nunspeet;1
01FU;1;230;Elburg;havo;geen diploma;nat/gezond;25GV;BOL;landbouw;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;230;Elburg;1
01FU;1;230;Elburg;havo;geen diploma;ec/maat;02PN;BOL;techniek;Mediavormgever;22086;28DV;Combinatie kenniscen;230;Elburg;1
01FU;1;230;Elburg;havo;geen diploma;cul/maat;01AA;BOL;techniek;Mediavormgever (Grafische vormgeving);90413;02PT;Kenniscentrum GOC;302;Nunspeet;1
01FU;1;230;Elburg;havo;geen diploma;cul/maat;01AA;BOL;techniek;Vormgeving ruimtelijke presentatie en communicatie (Vormgever productpresentati;91542;02FW;Savantis;230;Elburg;1
01FU;1;230;Elburg;havo;geen diploma;cul/maat;02PN;BOL;techniek;Mediavormgever;22086;28DV;Combinatie kenniscen;269;Oldebroek;1
01FU;1;230;Elburg;havo;geen diploma;cul/maat;13US;BOL;landbouw;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;230;Elburg;1
01FU;1;230;Elburg;havo;geen diploma;cul/maat;25PJ;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;302;Nunspeet;1
01FU;1;230;Elburg;havo;geen diploma;cul/maat;25PJ;BOL;techniek;Artiest (Muziek);90038;02PT;Kenniscentrum GOC;230;Elburg;1
01FU;1;230;Elburg;havo;geen diploma;cul/maat;25PJ;BOL;zorg en welzijn;Schoonheidsspecialist;95746;16QY;KOC Nederland;302;Nunspeet;1
01FU;1;230;Elburg;havo;geen diploma;ec/maat & cul/maat;01AA;BOL;zorg en welzijn;Maatschappelijke Zorg;22195;02QG;Calibris;230;Elburg;1
01FU;1;230;Elburg;havo;diploma;nat/gezond;01AA;BBL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;230;Elburg;1
01FU;1;230;Elburg;havo;diploma;nat/gezond;04NZ;BOL;techniek;Mobiele werktuigen (Allround monteur mobiele werktuigen);92152;02QH;Fundeon;230;Elburg;1
01FY;0;772;Eindhoven;havo;geen diploma;nvt/geen profiel;04FO;BOL;techniek;Middenkaderfunctionaris bouw en infra (Middenkaderfunctionaris Infra);94052;02QH;Fundeon;866;Waalre;1
01FY;0;772;Eindhoven;havo;geen diploma;nvt/geen profiel;26CC;BOL;landbouw;Manager natuur en recreatie;97090;25DC;Aequor;1771;Geldrop-Mierlo;1
01FY;0;772;Eindhoven;havo;geen diploma;ec/maat & cul/maat;25MB;BOL;zorg en welzijn;Tandartsassistent;91410;02QG;Calibris;1771;Geldrop-Mierlo;1
01FY;0;772;Eindhoven;havo;diploma;cul/maat;30BC;BOL;techniek;Vormgeving ruimtelijke presentatie en communicatie;22093;02FW;Savantis;1658;Heeze-Leende;1
01GH;0;867;Waalwijk;havo;geen diploma;nvt/geen profiel;04FO;BOL;economie;Administratief medewerker (Secretarieel medewerker);90472;00SP;ECABO;809;Loon op Zand;1
01GH;0;867;Waalwijk;havo;geen diploma;nvt/geen profiel;25LV;BOL;economie;Commercieel medewerker bank- en verzekeringswezen;90500;00SP;ECABO;809;Loon op Zand;1
01GH;0;867;Waalwijk;havo;geen diploma;nat/tech;04FO;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;867;Waalwijk;1
01GH;0;867;Waalwijk;havo;geen diploma;nat/tech;04FO;BOL;economie;ICT- en mediabeheer (ICT-beheerder);95321;00SP;ECABO;738;Aalburg;1
01GH;0;867;Waalwijk;havo;geen diploma;nat/tech;04FO;BOL;techniek;Manager transport en logistiek (manager transport en logistiek);91870;25HV;VTL;809;Loon op Zand;1
01GH;0;867;Waalwijk;havo;geen diploma;nat/gezond;25LV;BOL;economie;Leisure & hospitality (Leisure & hospitality executive);94130;02PY;Kenwerk;809;Loon op Zand;1
01GH;0;867;Waalwijk;havo;geen diploma;nat/gezond;25LZ;BOL;economie;Veiligheid en vakmanschap (Aankomend medewerker grondoptreden);95081;00SP;ECABO;867;Waalwijk;1
01GH;0;867;Waalwijk;havo;geen diploma;ec/maat;04FO;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;297;Zaltbommel;1
01GH;0;867;Waalwijk;havo;geen diploma;ec/maat;04FO;BOL;economie;Commercieel medewerker bank- en verzekeringswezen;90500;00SP;ECABO;297;Zaltbommel;1
01GH;0;867;Waalwijk;havo;geen diploma;ec/maat;25LV;BOL;economie;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;809;Loon op Zand;2
01GH;0;867;Waalwijk;havo;geen diploma;ec/maat;25LX;BOL;zorg en welzijn;Schoonheidsspecialist;95746;16QY;KOC Nederland;809;Loon op Zand;2
01GH;0;867;Waalwijk;havo;geen diploma;ec/maat;25LZ;BOL;techniek;Eerste monteur;95762;02PR;Kenteq;738;Aalburg;1
01GH;0;867;Waalwijk;havo;geen diploma;ec/maat;25LZ;BOL;zorg en welzijn;Sociaal-maatschappelijk dienstverlener (Sociaal-maatschappelijk dienstverlener);92670;02QG;Calibris;809;Loon op Zand;1
01GH;0;867;Waalwijk;havo;geen diploma;cul/maat;25LV;BOL;economie;Medewerker bediening/cafe-bar(Zelfstandig werkend gastheer/-vrouw);94153;02PY;Kenwerk;809;Loon op Zand;1
01GH;0;867;Waalwijk;havo;geen diploma;cul/maat;25LZ;BOL;zorg en welzijn;Sociaal-maatschappelijk dienstverlener (Sociaal-maatschappelijk dienstverlener);92670;02QG;Calibris;867;Waalwijk;1
