SCHOOLJAAR 2010-2011 IN HET VO (peildatum 1 oktober 2010);;;;;;;SCHOOLJAAR 2011-2012 IN HET MBO (peildatum 1 oktober 2011);;;;;;;;;
BRIN NUMMER;VESTIGINGSNUMMER;GEMEENTENUMMER;GEMEENTENAAM;ONDERWIJSTYPE VO;DIPLOMA BEHAALD;PROFIEL;BRIN NUMMER;LEERWEG MBO;MBO SECTOR;KWALIFICATIE NAAM;KWALIFICATIE CODE;BRIN NUMMER KENNISCENTRUM;NAAM KENNISCENTRUM;GEMEENTENUMMER DEELNEMER;GEMEENTENAAM DEELNEMER;AANTAL DOORSTROMERS
00KV;0;777;Etten-Leur;havo;geen diploma;nat/tech & nat/gezond;25LX;BOL;zorg en welzijn;Apothekersassistent;91300;02QG;Calibris;777;Etten-Leur;1
00KV;0;777;Etten-Leur;havo;geen diploma;ec/maat & cul/maat;25LX;BOL;techniek ;Mediavormgever;90400;28DV;Combinatie kenniscentra;777;Etten-Leur;1
00KV;0;777;Etten-Leur;havo;diploma;nat/gezond;01OE;BOL;landbouw ;Dierenassistent paraveterinair;97590;25DC;Aequor;758;Breda;1
00KV;0;777;Etten-Leur;havo;diploma;nat/gezond;25LX;BOL;economie ;Veiligheid en vakmanschap (Aankomend onderofficier grondoptreden);95091;00SP;ECABO;777;Etten-Leur;1
00KV;0;777;Etten-Leur;havo;diploma;ec/maat;25LX;BOL;economie ;Manager handel (Afdelingsmanager);93491;00SE;Kenniscentrum Handel;777;Etten-Leur;1
00KV;0;777;Etten-Leur;havo;diploma;ec/maat;26CC;BBL;landbouw ;Verkoper groene detailhandel (Verkoopmedewerker groene detailhandel);97300;25DC;Aequor;840;Rucphen;1
00KV;0;777;Etten-Leur;havo;diploma;cul/maat;25LV;BOL;economie ;Frontofficemedewerker (Frontofficemanager);94072;02PY;Kenwerk;777;Etten-Leur;1
00KV;0;777;Etten-Leur;havo;diploma;nat/tech & nat/gezond;25LX;BOL;techniek ;Vliegtuigonderhoud (Technische mechanica);94412;02PR;Kenteq;777;Etten-Leur;1
00KV;0;777;Etten-Leur;havo;diploma;nat/tech & nat/gezond;25LX;BOL;zorg en welzijn;Tandartsassistent;91410;02QG;Calibris;840;Rucphen;1
00KV;0;777;Etten-Leur;havo;diploma;nat/tech & nat/gezond;25LZ;BOL;techniek ;Vliegtuigonderhoud (Technische mechanica);94412;02PR;Kenteq;840;Rucphen;1
00KV;0;777;Etten-Leur;havo;diploma;ec/maat & cul/maat;25LV;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;879;Zundert;1
00KV;0;777;Etten-Leur;havo;diploma;ec/maat & cul/maat;25LX;BOL;techniek ;Signmaker (Medewerker sign);94500;02FW;Savantis;879;Zundert;1
00KV;0;777;Etten-Leur;vwo;geen diploma;nat/tech & nat/gezond;25LX;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;879;Zundert;1
00KV;0;777;Etten-Leur;vwo;geen diploma;nat/tech & nat/gezond;25MB;BOL;techniek ;Artiest;90030;02PT;Kenniscentrum GOC;1655;Halderberge;1
00LJ;0;197;Aalten;havo;geen diploma;nvt/geen profiel;24ZZ;BOL;techniek ;Middenkader engineering;94420;02PR;Kenteq;240;Groenlo;1
00LJ;0;197;Aalten;havo;geen diploma;nvt/geen profiel;24ZZ;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch Werker kinderopvang);92620;02QG;Calibris;1509;Oude IJsselstreek;1
00LJ;0;197;Aalten;havo;geen diploma;nat/tech;24ZZ;BOL;techniek ;Middenkader engineering;94420;02PR;Kenteq;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;nat/gezond;01IC;BOL;landbouw ;Middenkaderfunctionaris natuur en leefomgeving;97090;25DC;Aequor;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;nat/gezond;24ZZ;BOL;zorg en welzijn;Schoonheidsspecialist (Schoonheidsspecialist);91190;16QY;KOC Nederland;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;nat/gezond;24ZZ;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;nat/gezond;24ZZ;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;294;Winterswijk;1
00LJ;0;197;Aalten;havo;geen diploma;nat/gezond;25LF;BOL;zorg en welzijn;Tandartsassistent;91410;02QG;Calibris;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;nat/gezond;26CC;BOL;landbouw ;Dierenassistent paraveterinair;97590;25DC;Aequor;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;ec/maat;24ZZ;BOL;economie ;Verkoopspecialist (Verkoopspecialist detailhandel);90383;00SE;Kenniscentrum Handel;222;Doetinchem;1
00LJ;0;197;Aalten;havo;geen diploma;ec/maat;24ZZ;BOL;economie ;Juridisch medewerker;94890;00SP;ECABO;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;ec/maat;24ZZ;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;cul/maat;24ZZ;BOL;economie ;Facilitaire dienstverlener (Facilitaire leidinggevende);94180;02PY;Kenwerk;294;Winterswijk;1
00LJ;0;197;Aalten;havo;geen diploma;cul/maat;24ZZ;BOL;zorg en welzijn;Pedagogisch Werk 4;92630;02QG;Calibris;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;cul/maat;24ZZ;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;cul/maat;24ZZ;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;1509;Oude IJsselstreek;1
00LJ;0;197;Aalten;havo;geen diploma;cul/maat;24ZZ;BOL;zorg en welzijn;Verzorgende-IG;94830;02QG;Calibris;294;Winterswijk;1
00LJ;0;197;Aalten;havo;geen diploma;cul/maat;25LF;BOL;techniek ;Podium- en evenemententechniek (Medewerker Podium- en evenemententechniek);90320;02PT;Kenniscentrum GOC;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;nat/tech & nat/gezond;01IC;BOL;landbouw ;Dierenassistent paraveterinair;97590;25DC;Aequor;197;Aalten;1
00LJ;0;197;Aalten;havo;diploma;nat/gezond;25LF;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;197;Aalten;1
00LJ;0;197;Aalten;havo;diploma;cul/maat;24ZZ;BOL;zorg en welzijn;Kapper (Kapper);91182;16QY;KOC Nederland;197;Aalten;1
00LJ;0;197;Aalten;havo;diploma;cul/maat;24ZZ;BOL;zorg en welzijn;Pedagogisch Werk 4;92630;02QG;Calibris;197;Aalten;1
00LY;0;715;Terneuzen;havo;geen diploma;nat/gezond;05EL;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch Werker kinderopvang);92620;02QG;Calibris;715;Terneuzen;1
00LY;0;715;Terneuzen;havo;geen diploma;ec/maat;05EL;BOL;combinatie;Sport en bewegen;95290;02QG;Calibris;715;Terneuzen;1
00LY;0;715;Terneuzen;havo;geen diploma;ec/maat;25PV;BOL;zorg en welzijn;Sport en bewegen (Sport en bewegingsleider);91390;02QG;Calibris;715;Terneuzen;1
00LY;0;715;Terneuzen;havo;diploma;nat/tech;05EL;BOL;techniek ;Hoofdoperator;90240;02QD;Kenniscentrum PMLF;715;Terneuzen;1
00LY;0;715;Terneuzen;havo;diploma;nat/gezond;25PV;BOL;zorg en welzijn;Sport en bewegen;91400;02QG;Calibris;715;Terneuzen;1
00LY;0;715;Terneuzen;havo;diploma;ec/maat;05EL;BOL;techniek ;Mediavormgever (Interactieve vormgeving Savantis);90404;02FW;Savantis;715;Terneuzen;1
00LY;0;715;Terneuzen;havo;diploma;cul/maat;05EL;BOL;combinatie;Sport en bewegen;95290;02QG;Calibris;715;Terneuzen;1
00LY;0;715;Terneuzen;havo;diploma;cul/maat;25PV;BOL;zorg en welzijn;Sport en bewegen;91400;02QG;Calibris;715;Terneuzen;1
00LY;0;715;Terneuzen;vwo;geen diploma;nvt/geen profiel;05EL;BOL;combinatie;Sport en bewegen (Sport- en bewegingscoördinator/ BOS-medewerker);95292;02QG;Calibris;715;Terneuzen;1
00MK;0;355;Zeist;havo;geen diploma;nat/gezond;25LH;BOL;techniek ;Artiest (Dans);90031;02PT;Kenniscentrum GOC;344;Utrecht;1
00MK;0;355;Zeist;havo;geen diploma;ec/maat;04EM;BOL;economie ;Commercieel medewerker 4 (Junior);93800;28DV;Combinatie kenniscentra;355;Zeist;1
00MK;0;355;Zeist;havo;geen diploma;ec/maat;04EM;BOL;combinatie;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;342;Soest;1
00MK;0;355;Zeist;havo;geen diploma;ec/maat;25LH;BOL;zorg en welzijn;Sport en bewegen;91400;02QG;Calibris;355;Zeist;1
00MK;0;355;Zeist;havo;geen diploma;ec/maat & cul/maat;25GV;BBL;combinatie;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;355;Zeist;1
00MK;0;355;Zeist;havo;diploma;nat/gezond;25LH;BOL;zorg en welzijn;Maatschappelijke Zorg 4;92660;02QG;Calibris;355;Zeist;1
00MK;0;355;Zeist;havo;diploma;ec/maat;25GV;BOL;landbouw ;Dierenassistent paraveterinair;97590;25DC;Aequor;355;Zeist;1
00MK;0;355;Zeist;havo;diploma;ec/maat;25LH;BOL;zorg en welzijn;Sport en bewegen;91400;02QG;Calibris;355;Zeist;1
00MK;0;355;Zeist;havo;diploma;ec/maat;25LH;BBL;techniek ;Meubelmaker/(scheeps)interieurbouwer;94570;04IN;SH&M;312;Bunnik;1
00ML;0;307;Amersfoort;havo;geen diploma;nat/gezond;04EM;BOL;zorg en welzijn;Kapper (Junior Kapper);95120;16QY;KOC Nederland;307;Amersfoort;1
00ML;0;307;Amersfoort;havo;geen diploma;ec/maat;23KG;BOL;techniek ;Mediavormgever (Grafische vormgeving KC GOC);90413;02PT;Kenniscentrum GOC;351;Woudenberg;1
00ML;0;307;Amersfoort;havo;geen diploma;ec/maat;25LH;BOL;economie ;Medewerker marketing en communicatie;90530;00SP;ECABO;307;Amersfoort;1
00ML;0;307;Amersfoort;havo;geen diploma;ec/maat;25LH;BOL;techniek ;Mediavormgever;90400;28DV;Combinatie kenniscentra;327;Leusden;1
00ML;0;307;Amersfoort;havo;geen diploma;cul/maat;25LH;BOL;economie ;Medewerker marketing en communicatie;90530;00SP;ECABO;307;Amersfoort;1
00ML;0;307;Amersfoort;havo;geen diploma;cul/maat;25LH;BOL;zorg en welzijn;Pedagogisch Werk 4;92630;02QG;Calibris;307;Amersfoort;1
00ML;0;307;Amersfoort;havo;geen diploma;nat/tech & nat/gezond;25LH;BOL;techniek ;Mediavormgever;90400;28DV;Combinatie kenniscentra;342;Soest;1
00ML;0;307;Amersfoort;vwo;geen diploma;nat/gezond;25GV;BOL;landbouw ;Dierenassistent paraveterinair;97590;25DC;Aequor;307;Amersfoort;1
00ML;0;307;Amersfoort;vwo;geen diploma;ec/maat;25LH;BOL;economie ;ICT-medewerker (Medewerker beheer ICT);95070;00SP;ECABO;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;geen diploma;nvt/geen profiel;04EM;BOL;zorg en welzijn;Schoonheidsspecialist (Schoonheidsspecialist);91190;16QY;KOC Nederland;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;geen diploma;nvt/geen profiel;04EM;BOL;combinatie;ICT- en mediabeheer;95320;28DV;Combinatie kenniscentra;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;geen diploma;nvt/geen profiel;25LH;BOL;economie ;Verkoopspecialist (Eerste verkoper);90384;00SE;Kenniscentrum Handel;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;geen diploma;nvt/geen profiel;25LH;BOL;techniek ;Mediavormgever;90400;28DV;Combinatie kenniscentra;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;geen diploma;nvt/geen profiel;25LH;BOL;zorg en welzijn;Onderwijsassistent;93500;02QG;Calibris;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;geen diploma;nat/tech;04EM;BOL;economie ;Veiligheid en vakmanschap;95080;00SP;ECABO;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;geen diploma;nat/tech;25LH;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;geen diploma;nat/gezond;04EM;BOL;zorg en welzijn;Maatschappelijke Zorg (Medewerker maatschappelijke zorg);92650;02QG;Calibris;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;geen diploma;nat/gezond;04EM;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;geen diploma;ec/maat;01AA;BOL;economie ;Veiligheid en vakmanschap (Aankomend onderofficier grondoptreden);95091;00SP;ECABO;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;geen diploma;ec/maat;04EM;BOL;zorg en welzijn;Sociaal-maatschappelijk dienstverlener (Sociaal-maatschappelijk dienstverlener);92670;02QG;Calibris;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;geen diploma;ec/maat;25LH;BOL;economie ;ICT-medewerker (Medewerker beheer ICT);95070;00SP;ECABO;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;geen diploma;ec/maat;25LH;BOL;zorg en welzijn;Sport en bewegen;91400;02QG;Calibris;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;geen diploma;ec/maat;25LH;BBL;techniek ;Installeren (Monteur elektronische installaties);94271;02PR;Kenteq;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;geen diploma;cul/maat;25LH;BOL;zorg en welzijn;Sport en bewegen;91400;02QG;Calibris;307;Amersfoort;2
00ML;5;307;Amersfoort;havo;geen diploma;cul/maat;25PZ;BOL;techniek ;Medewerker design;94470;00SE;Kenniscentrum Handel;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;geen diploma;ec/maat & cul/maat;23KG;BOL;techniek ;Mediavormgever (Grafische vormgeving KC GOC);90413;02PT;Kenniscentrum GOC;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;diploma;nat/tech;02PA;BOL;techniek ;Artiest;90030;02PT;Kenniscentrum GOC;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;diploma;ec/maat;04EM;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;diploma;ec/maat;25GV;BOL;landbouw ;Dierenhouder (Melkveehouder);97054;25DC;Aequor;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;diploma;cul/maat;02PN;BOL;techniek ;Vormgever/medewerker ruimtelijke presentatie en communicatie;91540;02FW;Savantis;327;Leusden;1
00ML;5;307;Amersfoort;havo;diploma;cul/maat;25LH;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch Werker jeugdzorg);92631;02QG;Calibris;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;diploma;nat/tech & nat/gezond;25GV;BOL;landbouw ;Dierenassistent paraveterinair;97590;25DC;Aequor;307;Amersfoort;1
00ML;5;307;Amersfoort;havo;diploma;nat/tech & nat/gezond;25LH;BOL;techniek ;AV-productie (Allround Medewerker AV-Productie KC GOC);90061;02PT;Kenniscentrum GOC;267;Nijkerk;1
00MP;0;246;Heerde;havo;geen diploma;nat/tech;01AA;BOL;techniek ;Mediavormgever;90400;28DV;Combinatie kenniscentra;246;Heerde;1
00MP;0;246;Heerde;havo;geen diploma;nat/gezond;25PJ;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;232;Epe;1
00MP;0;246;Heerde;havo;geen diploma;ec/maat;01AA;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch Werker jeugdzorg);92631;02QG;Calibris;246;Heerde;1
00MP;0;246;Heerde;havo;geen diploma;ec/maat;01AA;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;246;Heerde;1
00MP;0;246;Heerde;havo;geen diploma;ec/maat;25PJ;BOL;zorg en welzijn;Maatschappelijke Zorg 4;92660;02QG;Calibris;246;Heerde;1
00MP;0;246;Heerde;havo;geen diploma;ec/maat;25PJ;BOL;zorg en welzijn;Onderwijsassistent;93500;02QG;Calibris;246;Heerde;1
00MP;0;246;Heerde;havo;geen diploma;cul/maat;01AA;BOL;combinatie;Secretariële beroepen;95390;00SP;ECABO;232;Epe;1
00MP;0;246;Heerde;havo;geen diploma;cul/maat;02PN;BOL;techniek ;Middenkaderfunctionaris afbouw en onderhoud;94520;02FW;Savantis;244;Hattem;1
00MP;0;246;Heerde;havo;geen diploma;cul/maat;25PJ;BOL;zorg en welzijn;Sociaal-maatschappelijk dienstverlener (Sociaal-maatschappelijk dienstverlener);92670;02QG;Calibris;232;Epe;1
00MP;0;246;Heerde;havo;diploma;nat/tech;25PJ;BOL;economie ;Applicatieontwikkelaar;90020;00SP;ECABO;1773;Olst-Wijhe;1
00MP;0;246;Heerde;havo;diploma;nat/tech;25PJ;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;246;Heerde;1
00MP;0;246;Heerde;havo;diploma;ec/maat;01AA;BOL;techniek ;Luchtvaartdienstverlener;91850;25HV;VTL;232;Epe;1
00MP;0;246;Heerde;havo;diploma;cul/maat;02PN;BOL;techniek ;Vormgever/medewerker ruimtelijke presentatie en communicatie;91540;02FW;Savantis;232;Epe;1
00MP;0;246;Heerde;havo;diploma;cul/maat;27DV;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;246;Heerde;1
00MV;0;400;Den Helder;havo;geen diploma;nvt/geen profiel;04EU;BOL;economie ;ICT-beheer (ICT-beheerder);93191;00SP;ECABO;398;Heerhugowaard;1
00MV;0;400;Den Helder;havo;geen diploma;nvt/geen profiel;04EU;BOL;combinatie;Arbeidsmarktgekwalificeerd Assistent;90440;28DV;Combinatie kenniscentra;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nvt/geen profiel;04EU;BBL;economie ;Verkoper (Verkoper detailhandel);93751;00SE;Kenniscentrum Handel;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nvt/geen profiel;25EF;BOL;combinatie;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/tech;02PA;BOL;techniek ;Mediavormgever;90400;28DV;Combinatie kenniscentra;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/tech;04EU;BOL;economie ;ICT-beheer (ICT-beheerder);93191;00SP;ECABO;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/tech;04EU;BOL;economie ;Toezicht en veiligheid (Medewerker toezicht en veiligheid);93280;00SP;ECABO;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/tech;04EU;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;366;Anna Paulowna;1
00MV;0;400;Den Helder;havo;geen diploma;nat/gezond;04EU;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/gezond;25EF;BOL;landbouw ;Teelt 4 (Manager teelt);97681;25DC;Aequor;366;Anna Paulowna;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;02PA;BOL;techniek ;Mediavormgever;90400;28DV;Combinatie kenniscentra;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;04EU;BOL;economie ;Medewerker marketing en communicatie (Medewerker evenementenorganisatie);90534;00SP;ECABO;400;Den Helder;2
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;04EU;BOL;economie ;ICT-beheer (ICT-beheerder);93191;00SP;ECABO;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;04EU;BOL;economie ;Secretariele beroepen (Managementassistent);93252;00SP;ECABO;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;04EU;BOL;techniek ;Koopvaardij officier kleine schepen (Stuurman/werktuigkundige kleine schepen);91943;25HV;VTL;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;04EU;BOL;zorg en welzijn;Onderwijsassistent;93500;02QG;Calibris;400;Den Helder;2
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;25EF;BOL;landbouw ;Middenkaderfunctionaris groothandel en logistiek voedsel en leefomgeving (Bedrijfsleider);97010;25DC;Aequor;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;25PT;BOL;economie ;Medewerker marketing en communicatie;90530;00SP;ECABO;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;25PT;BOL;economie ;Facilitaire dienstverlener (Facilitaire leidinggevende);94180;02PY;Kenwerk;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;25PT;BOL;zorg en welzijn;Onderwijsassistent;93500;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;25PT;BOL;combinatie;Verzorgende-IG;95530;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;25PZ;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;25PZ;BOL;techniek ;Medewerker design;94470;00SE;Kenniscentrum Handel;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;cul/maat;04EM;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;cul/maat;04EU;BOL;economie ;ICT-medewerker (Medewerker beheer ICT);95070;00SP;ECABO;395;Harenkarspel;1
00MV;0;400;Den Helder;havo;geen diploma;cul/maat;12VI;BOL;landbouw ;Middenkaderfunctionaris natuur en leefomgeving;97090;25DC;Aequor;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;cul/maat;25EF;BOL;landbouw ;Middenkaderfunctionaris natuur en leefomgeving;97090;25DC;Aequor;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;cul/maat;25LG;BOL;techniek ;Mediavormgever;90400;28DV;Combinatie kenniscentra;462;Wieringen;1
00MV;0;400;Den Helder;havo;geen diploma;cul/maat;25PZ;BOL;economie ;Leisure & hospitality (Leisure & hospitality executive);94130;02PY;Kenwerk;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/tech & nat/gezond;04EU;BOL;zorg en welzijn;Sport en bewegen;91400;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/tech & nat/gezond;04EU;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/tech & nat/gezond;25PT;BOL;zorg en welzijn;Verzorgende-IG;94830;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat & cul/maat;04EU;BOL;economie ;Secretariele beroepen (Managementassistent);93252;00SP;ECABO;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat & cul/maat;25PZ;BOL;techniek ;Medewerker design;94470;00SE;Kenniscentrum Handel;400;Den Helder;1
00MV;0;400;Den Helder;havo;diploma;nat/tech;04EU;BOL;techniek ;Koopvaardij officier alle schepen (Maritiem officier alle schepen);91931;25HV;VTL;400;Den Helder;1
00MV;0;400;Den Helder;havo;diploma;nat/tech;25PT;BOL;techniek ;Middenkaderfunctionaris bouw en infra (Middenkaderfunctionaris infra);94052;02QH;Fundeon;366;Anna Paulowna;1
00MV;0;400;Den Helder;havo;diploma;cul/maat;04EU;BBL;zorg en welzijn;Verzorgende-IG;94830;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;havo;diploma;cul/maat;25PX;BOL;zorg en welzijn;Sport en bewegen (Sport- en bewegingscoordinator / trainer-coach);91404;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;vwo;geen diploma;nvt/geen profiel;04EU;BOL;economie ;Administrateur (Bedrijfsadministrateur);93212;00SP;ECABO;400;Den Helder;1
00MV;0;400;Den Helder;vwo;geen diploma;nat/tech;04EU;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;400;Den Helder;1
00MV;0;400;Den Helder;vwo;geen diploma;ec/maat;04EU;BOL;economie ;Medewerker marketing en communicatie (Medewerker evenementenorganisatie);90534;00SP;ECABO;400;Den Helder;1
00OB;0;296;Wijchen;havo;geen diploma;nat/tech;25PN;BOL;economie ;Commercieel medewerker bank- en verzekeringswezen;90500;00SP;ECABO;296;Wijchen;1
00OB;0;296;Wijchen;havo;geen diploma;nat/gezond;04FO;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;296;Wijchen;1
00OB;0;296;Wijchen;havo;geen diploma;nat/gezond;25PN;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;268;Nijmegen;1
00OB;0;296;Wijchen;havo;geen diploma;ec/maat;25PN;BOL;zorg en welzijn;Onderwijsassistent;93500;02QG;Calibris;296;Wijchen;1
00OB;0;296;Wijchen;havo;diploma;nat/tech;30BC;BOL;techniek ;Mediavormgever (Grafische vormgeving KC GOC);90413;02PT;Kenniscentrum GOC;296;Wijchen;1
00OB;0;296;Wijchen;havo;diploma;ec/maat;25LV;BOL;combinatie;Kok (Zelfstandig werkend kok);95420;02PY;Kenwerk;296;Wijchen;1
00OB;0;296;Wijchen;havo;diploma;cul/maat;25LF;BOL;zorg en welzijn;Allround Grimeur;91210;16QY;KOC Nederland;786;Grave;1
00OB;0;296;Wijchen;havo;diploma;nat/tech & nat/gezond;25LF;BOL;techniek ;Analist;93710;02QD;Kenniscentrum PMLF;296;Wijchen;1
00OB;0;296;Wijchen;havo;diploma;nat/tech & nat/gezond;25PM;BBL;economie ;Administrateur (Bedrijfsadministrateur);93212;00SP;ECABO;296;Wijchen;1
00PD;0;10;Delfzijl;havo;geen diploma;nvt/geen profiel;25LU;BOL;economie ;Particuliere beveiliging (Beveiliger);94850;00SP;ECABO;40;Slochteren;1
00PD;0;10;Delfzijl;havo;geen diploma;nvt/geen profiel;25LW;BOL;techniek ;Operationele techniek (Allround operationeel technicus);91680;02QD;Kenniscentrum PMLF;24;Loppersum;1
00PD;0;10;Delfzijl;havo;geen diploma;nat/gezond;25LU;BOL;zorg en welzijn;Sport en bewegen;91400;02QG;Calibris;3;Appingedam;1
00PD;0;10;Delfzijl;havo;geen diploma;ec/maat;25LU;BOL;techniek ;Mediavormgever;90400;28DV;Combinatie kenniscentra;40;Slochteren;1
00PD;0;10;Delfzijl;havo;geen diploma;ec/maat;25LU;BOL;zorg en welzijn;Onderwijsassistent;93500;02QG;Calibris;10;Delfzijl;1
00PD;0;10;Delfzijl;havo;geen diploma;ec/maat;25LW;BOL;economie ;Verkoopspecialist (Verkoopspecialist detailhandel);90383;00SE;Kenniscentrum Handel;3;Appingedam;2
00PD;0;10;Delfzijl;havo;geen diploma;ec/maat;25LW;BOL;techniek ;Manager opslag & vervoer;91870;25HV;VTL;3;Appingedam;1
00PD;0;10;Delfzijl;havo;geen diploma;cul/maat;25LW;BOL;zorg en welzijn;Maatschappelijke Zorg (Medewerker maatschappelijke zorg);92650;02QG;Calibris;24;Loppersum;1
